url,title,description,thumbnail,tags,skills,what you'll need,instructions,variations,info checked,tested
https://www.instructables.com/Toddler-Sensory-Water-Bags/,Toddler Sensory Water Bags : 6 Steps (with Pictures) - Instructables,Toddler Sensory Water Bags: This is a super simple way to create a temporary sensory activity for toddlers. I find this is best used during the months when a child is starting to pull themselves up to stand until they start to walk. Past that (my daughter is currently 15 month…,https://content.instructables.com/F22/WJS1/K9UD1O8W/F22WJS1K9UD1O8W.jpg?auto=webp&frame=1,,,"Ziploc freezer bags (heavy duty), clear hair gel or water, food coloring, small trinkets (beads, glitter, foam shapes), heavy tape (duct tape).","Fill a freezer bag with hair gel (for squishy texture) or water.

Add food coloring and small trinkets/glitter.

Push out as much air as possible before sealing.

Tape all four edges of the bag securely to a table or floor (or just tape the seal shut) to prevent leaks.

Let toddlers squish and move the objects around.",,,
https://www.instructables.com/Montessori-Movable-Alphabet-WITHOUT-a-Printer-Lami/,Montessori Movable Alphabet WITHOUT a Printer & Laminator : 9 Steps (with Pictures) - Instructables,"Montessori Movable Alphabet WITHOUT a Printer & Laminator: If you have a child or a student who needs to learn letters, movable alphabet is perfect for hands on learning - children literally take learning in their own hands! Movable alphabet is one of the most popular language materials in Montessori educat…",https://content.instructables.com/F2F/U51J/KBW89CBQ/F2FU51JKBW89CBQ.png?auto=webp&frame=1,,,"Cardstock (Red and Blue), scissors, marker.","Cut cardstock into small squares/rectangles.

Write consonants on the Red cards and vowels on the Blue cards (or vice versa, just be consistent).

Make multiple copies of common letters (e.g., 4-5 of each vowel, 2-3 of consonants).

Store in a divided box/tray.

Use for spelling practice and phonics games.",,,
https://www.instructables.com/Hand-Paper-Puppet/,Hand Paper Puppet : 5 Steps (with Pictures) - Instructables,"Hand Paper Puppet: Fast forward to 3:27 in the video for the instructions
Puppetry is a form of theatre which shares the process of animating inanimate objects to tell a story. The art form was first recorded in the 5th century BC in Ancient Greece and is still popula…",https://content.instructables.com/F2I/58MM/KJLFL76G/F2I58MMKJLFL76G.jpg?auto=webp&frame=1,,,"Square piece of paper, markers/crayons.","Fold paper in half diagonally to make a triangle, then unfold.

Fold corners to the center.

Fold the paper to create a ""mouth"" mechanism (similar to a fortune teller/cootie catcher).

Put fingers into the flaps to open and close the mouth.

Draw eyes, tongue, and other features on the puppet face.",,,
https://www.instructables.com/Science-Experiment-for-Kids-Light-Box-Magic/,Science Experiment for Kids: Light Box Magic : 8 Steps (with Pictures) - Instructables,"Science Experiment for Kids: Light Box Magic: 

Create a fun light show with your children and teach them about the attributes of light at the same time.

Learning Objective: Introduce kids to the scientific method and light refraction.

Age: Preschool - Elementary

by True Aim

",https://content.instructables.com/F2S/4KQF/H7W4SMA1/F2S4KQFH7W4SMA1.jpg?auto=webp&frame=1,,,"Cardboard box, water bottles (clear), water, flashlight/sunlight, scissors.","Cut holes in the top of a cardboard box that fit the water bottles snugly.

Fill clear bottles with water (add food coloring if desired).

Push bottles into the holes so they hang into the box but are held by the rim.

Cut a viewing hole in the side of the box.

Shine light through the bottles (or place in sunlight) and look through the viewing hole to see how the water refracts the light, lighting up the interior.",,,
https://www.instructables.com/Homemade-Parachute-1/,Homemade Parachute : 12 Steps (with Pictures) - Instructables,"Homemade Parachute: The parachute glides slowly down thanks to something known as air resistance (or drag). When air gets under it, the plastic parachute fans out for maximum coverage; this air resistance slows the fall of the object tremendously. The ""umbrella"" part o…",https://content.instructables.com/F2S/X0QX/KAFCYZGI/F2SX0QXKAFCYZGI.jpg?auto=webp&frame=1,"STEM, Physics, Outdoor","Problem solving, Measurement","Plastic grocery bag, string, scissors, small toy figure, tape",1. Cut a large square or circle out of the plastic bag. 2. Cut 4-8 pieces of string of equal length. 3. Poke small holes around the edges of the plastic and tie one string to each hole. 4. Tie the loose ends of all strings together to the toy figure. 5. Throw it high in the air and watch it glide down.,,,
https://www.instructables.com/Mirrors-Paper-Cutting-and-Symmetry/,"Mirrors, Paper Cutting, and Symmetry : 8 Steps (with Pictures) - Instructables","Mirrors, Paper Cutting, and Symmetry: Experimenting with hinged mirrors is a way to explore captivating kaleidoscopic patterns and their underlying mathematical symmetry. Combining hinged mirrors with paper cutting can capture these patterns, and link to art forms such as quilting, Pape…",https://content.instructables.com/F37/ENEQ/KPGWR1PZ/F37ENEQKPGWR1PZ.jpg?auto=webp&frame=1&width=2100,"Math, Art, Geometry","Observation, Pattern recognition","Small mirrors, paper, scissors, markers",1. Fold a piece of paper in half and cut out shapes along the fold. 2. Unfold to see the symmetrical shape. 3. Place a mirror along various axes of the cutouts to see how the reflection completes or changes the pattern. 4. Use two mirrors at an angle to create a kaleidoscope effect with your drawings.,,,
https://www.instructables.com/Mothers-Day-Watercolor-Painting/,Mother's Day Watercolor Painting : 9 Steps (with Pictures) - Instructables,Mother's Day Watercolor Painting: During the first week of May each year all my classes do  watercolor painting for Mother's Day. Sadly no one is in school this spring so I am teaching my Mother's Day Watercolor from my home to theirs.,https://content.instructables.com/F3M/E9T5/K9N91U5L/F3ME9T5K9N91U5L.jpg?auto=webp&frame=1,"Art, Holiday","Fine motor, Creativity","Watercolor paper, watercolor paints, brushes, masking tape, water","1. Tape the edges of the paper to a table to create a clean border. 2. Paint a background using wet-on-wet technique (wet the paper first, then drop in color). 3. Once dry, paint flowers or a ""Happy Mother's Day"" message. 4. Carefully peel off the tape to reveal the crisp white frame.",,,
https://www.instructables.com/Lesson-2-Hand-Drawn-Peacock/,Lesson 2: Hand Drawn Peacock : 5 Steps (with Pictures) - Instructables,"Lesson 2: Hand Drawn Peacock: Hello there, hope you're well. 
In today's lesson I we'll be aiming to teach you how to draw a peacock with your hand.
This lesson is very easy and you only need 3 tools to make similar to the hand drawn dog, but more detail will be required.
The fi…",https://content.instructables.com/F3N/KE4I/KOMWII75/F3NKE4IKOMWII75.jpg?auto=webp&frame=1&width=2100,"Art, Animals","Drawing, Color theory","Paper, pencils, markers or colored pencils","1. Trace your hand on the paper with fingers spread wide. 2. The thumb is the peacock's head and neck; the fingers are the tail feathers. 3. Draw a beak and eyes on the thumb. 4. Draw ""eyes"" on each finger feather using circles of different colors. 5. Color the body blue and the feathers green and gold.",,,
https://www.instructables.com/Liquid-Watercolors-From-Dry-Markers/,Liquid Watercolors From Dry Markers : 4 Steps (with Pictures) - Instructables,"Liquid Watercolors From Dry Markers: As an elementary art teacher, I have a huge pile up of markers that my little ones have left the caps off of and let dry out. We lovingly call these icky markers. I hate to just throw them away, so one of the things I do with them is make liquid wat…",https://content.instructables.com/F3P/I735/IBRRVVAO/F3PI735IBRRVVAO.jpg?auto=webp&frame=1,"Art, Recycling","Sustainability, Mixing colors","Old/dried-out markers, small glass jars, water, tweezers",1. Sort old markers by color. 2. Pull the color core out of the markers using tweezers or pliers. 3. Place the cores into jars filled with a small amount of water (use very little water for vibrant colors). 4. Let soak overnight. 5. Remove the cores and use the colored water as liquid watercolors.,,,
https://www.instructables.com/Anatomy-Animals/,Anatomy Animals : 6 Steps (with Pictures) - Instructables,"Anatomy Animals: To make one of these creatures you will need:
     
Craft Felt 
 Scissors     
 Hot Glue     
 Velcro     
 Iron 
Sewing Machine +Thread      
Freezer Paper      
Printer Paper      
Printer: to print the sewing pattern",https://content.instructables.com/F3V/S2IZ/IAG0ARUB/F3VS2IZIAG0ARUB.jpg?auto=webp&frame=1,"Science, Biology","Observation, Anatomy knowledge","Paper, markers, transparent overlays (optional)","1. Draw a picture of an animal (e.g., a dog or cat). 2. On a second sheet or a transparent sheet, draw the skeleton or internal organs of that same animal. 3. Align them to see how the ""insides"" fit within the ""outsides."" 4. Label the major bones or organs.",,,
https://www.instructables.com/Gyro-Flyer/,Gyro Flyer : 8 Steps (with Pictures) - Instructables,"Gyro Flyer: Make a cylindrical paper airplane!

This is one of the 48 projects for our Instructables: Made In Your Mind (IMIYM) exhibition at the Children’s Museum of Houston showing from May 26, 2012 - November 4, 2012. Produced in partnership with Instructabl…",https://content.instructables.com/F40/D7DZ/H2MYEJFU/F40D7DZH2MYEJFU.jpg?auto=webp&frame=1,"STEM, Aeronautics","Engineering, Physics","Cardstock or heavy paper, straws, tape, scissors","1. Cut two strips of cardstock: one 5 inches long, one 10 inches long. 2. Tape each strip into a circle/hoop. 3. Tape the small hoop to one end of a straw and the large hoop to the other end. 4. Ensure the hoops are lined up. 5. Throw it like a paper airplane with the small hoop forward.",,,
https://www.instructables.com/Simple-Accordion-Fold-Book/,Simple Accordion Fold Book : 6 Steps (with Pictures) - Instructables,Simple Accordion Fold Book: This hopefully will be a summer camp project! We had a lot of damaged books to breathe new life into and accordion books seemed a great way to do that. The problem was that a lot of the instructions were a little too complicated to do with a large g…,https://content.instructables.com/F4C/WGZ2/KREXBE2G/F4CWGZ2KREXBE2G.jpg?auto=webp&frame=1,"Art, Literacy","Fine motor, Bookmaking","Long strip of paper, two pieces of cardboard, glue, markers",1. Fold the long strip of paper back and forth like a fan (accordion style). 2. Cut two cardboard squares slightly larger than the folded paper. 3. Glue the first page to one cardboard square and the last page to the other. 4. Decorate the covers and write your story or draw pictures on the inside panels.,,,
https://www.instructables.com/Chop-Top/,Chop Top : 9 Steps (with Pictures) - Instructables,"Chop Top: Make a top that creates colors from black!

This is one of the 48 projects for our Instructables: Made In Your Mind (IMIYM) exhibition at the Children’s Museum of Houston showing from May 26, 2012 - November 4, 2012. Produced in partnership with Ins…",https://content.instructables.com/F4C/Z1AW/H2TJ4JKX/F4CZ1AWH2TJ4JKX.jpg?auto=webp&frame=1,"STEM, Toys","Physics, Geometry","Paper, scissors, pencil/dowel","1. Cut a circle out of cardstock. 2. Poke a hole in the exact center using a pencil or dowel. 3. Cut small slits around the edges and fold them slightly to create ""vanes"" that catch the air. 4. Spin the pencil between your palms or flick the paper to watch it balance as it spins.",,,
https://www.instructables.com/Under-the-Sea-Decoration-for-ClassroomPlayroom/,Under the Sea Decoration for Classroom/Playroom : 5 Steps (with Pictures) - Instructables,"Under the Sea Decoration for Classroom/Playroom: Super simple and my kids love it!
It doesn't have to be sharks, you can use any sea life.",https://content.instructables.com/F4K/OPBS/KFWJNV8Y/F4KOPBSKFWJNV8Y.jpg?auto=webp&frame=1,"Art, Classroom","Creativity, Decoration","Paper plates, streamers/crepe paper, googly eyes, glue, blue butcher paper","1. Paint paper plates to look like fish or jellyfish. 2. Attach long streamers to the bottom of the plates for jellyfish tentacles. 3. Cover a wall in blue paper. 4. Glue the creatures to the wall and add ""bubbles"" made of white paper circles or bubble wrap.",,,
https://www.instructables.com/Halloween-Projection-Lantern/,Halloween Projection Lantern : 4 Steps (with Pictures) - Instructables,Halloween Projection Lantern: This instructable will tech you how to create your very own halloween projection lantern. This lantern can project images on a surface using an internal light source.,https://content.instructables.com/F4V/H4CY/J98RDTW0/F4VH4CYJ98RDTW0.jpg?auto=webp&frame=1&width=2100,"Holiday, Light","Engineering, Design","Clear plastic cup, permanent markers, flashlight, dark room","1. Draw spooky shapes (ghosts, pumpkins, bats) on the bottom of a clear plastic cup using permanent markers. 2. Turn off the lights. 3. Place a flashlight inside the cup, pointing through the bottom towards a wall. 4. The image will project onto the wall. Move the cup closer or further to focus.",,,
https://www.instructables.com/Tunnel-Book-Three-Wishes-for-Cinderella-video-Incl/,Tunnel Book: Three Wishes for Cinderella (video Included) : 5 Steps (with Pictures) - Instructables,"Tunnel Book: Three Wishes for Cinderella (video Included): Have you heard of a “tunnel book”? I am absolutely enchanted and here’s one I made according to a scene from Three Wishes for Cinderella, the most internationally famous Czech fairy-tale.
Tunnel book is a 3D art book create from various layers that …",https://content.instructables.com/F5L/BYVK/M9FNNN3C/F5LBYVKM9FNNN3C.jpg?auto=webp&frame=1,"Art, Literacy","Storytelling, Depth perception","Cardstock, scissors, glue, ruler","1. Decide on a 3-layer scene (background, middle ground, foreground). 2. Cut windows in the front two layers. 3. Create ""accordion"" side supports to hold the layers about 1 inch apart. 4. Glue the layers to the supports. 5. Look through the front window to see the 3D story scene.",,,
https://www.instructables.com/Self-Watering-Terrarium/,Self-Watering Terrarium! : 7 Steps (with Pictures) - Instructables,"Self-Watering Terrarium!: Don't have 4.5 billion years to make a planet? Make your own tiny world on the quick and cheap! After you throw in the basics, cap it off with an ozone, and let life take over. This terrarium is a great quick project to introduce kiddos (and adults,…",https://content.instructables.com/F66/FNV8/IB8J02L7/F66FNV8IB8J02L7.jpg?auto=webp&frame=1,"Science, Nature","Biology, Ecosystems","Large glass jar with lid, small pebbles, activated charcoal (optional), potting soil, small plants (moss, ferns)","1. Layer pebbles at the bottom for drainage. 2. Add a thin layer of charcoal, then potting soil. 3. Plant your small greens. 4. Lightly mist with water (do not soak). 5. Close the lid. The water will evaporate and condense on the glass, raining back down on the plants.",,,
https://www.instructables.com/Light-Play-Set/,Light Play Set : 15 Steps (with Pictures) - Instructables,"Light Play Set: Light Play is an activity in the Tinkering Studio that lets you explore light, shadow, and motion using a variety of simple materials and light sources. Beginning with gently guided  explorations of shadows, single and multiple light sources,  three…",https://content.instructables.com/F6J/IJTG/HYPNWMC2/F6JIJTGHYPNWMC2.jpg?auto=webp&frame=1,"STEM, Sensory","Light physics, Exploration","Flashlights, colored cellophane, prisms, mirrors, translucent plastic toys","1. Set up a ""dark station"" in a room or large box. 2. Use flashlights to shine through colored cellophane to see how colors mix. 3. Use mirrors to bounce light around corners. 4. Observe how shadows change when objects move closer to or further from the light.",,,
https://www.instructables.com/2-Liter-Greenhouse/,2 Liter Greenhouse : 5 Steps (with Pictures) - Instructables,"2 Liter Greenhouse: A cheap and easy way to make a mini greenhouse for tropical or other plants, or perhaps a small isopod house! This project is great for adding a little low-maintenance color to your room or space. Depending on the plant used, you will likely have to…",https://content.instructables.com/F72/CASN/L7XCJOD5/F72CASNL7XCJOD5.jpg?auto=webp&frame=1&width=2100,"Science, Nature","Gardening, Recycling","2-liter soda bottle, scissors, soil, seeds, water","1. Cut a 2-liter bottle in half. 2. Fill the bottom half with soil and plant seeds. 3. Water the seeds. 4. Place the top half of the bottle over the bottom (keep the cap on). 5. Place in a sunny window; the ""greenhouse"" will keep the soil warm and moist for faster sprouting.",,,
https://www.instructables.com/Winter-STEAM-for-All-Ages/,Winter STEAM for All Ages : 6 Steps (with Pictures) - Instructables,"Winter STEAM for All Ages: Welcome back teachers and parents to all ages. Here I have compiled some STEAM projects that we have done with our after school (elementary) kiddos. The inspiration for these came from all over the place, books, blogs, friends and libraries, but the…",https://content.instructables.com/F7A/7NR5/KZCPISA0/F7A7NR5KZCPISA0.jpg?auto=webp&frame=1&width=2100,"STEM, Sensory","Chemistry, States of matter","Ice blocks, salt, liquid watercolors or food coloring, eye droppers","1. Freeze water in large containers to make ice blocks. 2. Sprinkle salt over the ice and watch it melt ""tunnels"" and ""craters."" 3. Drip colored water into the salt-melted areas to see the beautiful patterns and pathways. 4. Discuss how salt lowers the freezing point of water.",,,
https://www.instructables.com/Sidewalk-Chalk-Art/,Sidewalk Chalk Art : 10 Steps (with Pictures) - Instructables,Sidewalk Chalk Art: Introduction: This sidewalk chalk activity is a great way to get outside on a sunny afternoon. Last summer while in quarantine me and my family did this it took about two hours for 5 kids to do. This weekend I decided to do another one for instructa…,https://content.instructables.com/F7F/W7HI/KOIM6PTV/F7FW7HIKOIM6PTV.jpg?auto=webp&frame=1,"Art, Outdoor","Creativity, Fine motor","Sidewalk chalk, water, masking tape","1. Use masking tape to create a ""mosaic"" grid or geometric pattern on the driveway. 2. Color in the spaces with different shades of chalk. 3. For a ""painted"" look, dip the chalk in water before drawing. 4. Peel up the tape to reveal the sharp, clean lines between the colors.",,,
https://www.instructables.com/Bottle-Boogie-Flute/,Bottle Boogie Flute!  : 5 Steps (with Pictures) - Instructables,"Bottle Boogie Flute! : If you got some boogie bottled up, add this recycled rabble-rouser to your ruse! Whether you're in it for the physics of the phun, this is a great project with youth and adults alike to start getting an idea of resonance, vibration, and the way soun…",https://content.instructables.com/F7P/R4U0/I9YBIT0H/F7PR4U0I9YBIT0H.jpg?auto=webp&frame=1,"STEM, Music","Sound physics, Recycling","Plastic bottle (small), straw, tape",1. Cut a small notch near the top of a plastic bottle. 2. Tape a straw so it blows air directly across the notch. 3. Adjust the straw until you hear a clear whistle or flute-like tone. 4. Experiment with putting water in the bottle to change the pitch.,,,
https://www.instructables.com/Straw-Flute/,Straw Flute : 3 Steps (with Pictures) - Instructables,"Straw Flute: Huzzah! Welcome to your ticket to first chair at the fast food restaurant orchestra! With your new straw flute, you are sure to razzle, dazzle, or at least mildly annoy those around you. For the full effect, have 30 first graders make them and impre…",https://content.instructables.com/F7Y/TM0F/I395RQCF/F7YTM0FI395RQCF.png?auto=webp&frame=1&width=2100,"STEM, Music","Sound physics, Vibrations","Plastic drinking straw, scissors","1. Flatten one end of the straw (about 1 inch). 2. Cut the flattened end into a ""V"" shape or ""reed."" 3. Put the V-end in your mouth and blow hard until it vibrates/honks. 4. Carefully cut pieces off the end of the straw while blowing to hear the pitch get higher.",,,
https://www.instructables.com/Earth-Science-Jars/,Earth Science Jars : 5 Steps (with Pictures) - Instructables,"Earth Science Jars: This project is educational, fun and mess free! 
 If you happen to be a fiber artist this is a super fun way to use up all that random wool roving!",https://content.instructables.com/F83/W5O4/KE8J831J/F83W5O4KE8J831J.jpg?auto=webp&frame=1,"Science, Geology","Observation, Classification","Jars, soil, sand, rocks, water","1. Fill a jar with soil and rocks from your yard. 2. Add water until nearly full. 3. Shake the jar vigorously. 4. Set it down and watch. The heavy rocks sink first, then sand, then silt, then clay. 5. Once settled, you can see the different ""horizons"" or layers of earth.",,,
https://www.instructables.com/How-to-Make-Galaxy-Slime/,How to Make Galaxy Slime  : 7 Steps (with Pictures) - Instructables,"How to Make Galaxy Slime : Galaxy slime is a super easy update to a regular borax-free slime recipe: just add glitter! I love this slime recipe because it's so customizable and fool-proof. 
The key to this slime is using clear school glue as the base: it will make your galaxy…",https://content.instructables.com/F8I/KQ3E/J3YPQ1NT/F8IKQ3EJ3YPQ1NT.jpg?auto=webp&frame=1,"STEM, Sensory","Chemistry, Polymer science","School glue, water, baking soda, contact lens solution, glitter, blue/purple/pink food coloring",1. Mix 1/2 cup glue and 1/2 cup water. 2. Add glitter and food coloring (swirl colors together but don't fully mix). 3. Stir in 1/2 tsp baking soda. 4. Add 1 tbsp contact solution and stir until it forms a ball. 5. Knead with your hands until it's no longer sticky.,,,
https://www.instructables.com/Alphabet-Dice/,Alphabet Dice : 5 Steps (with Pictures) - Instructables,"Alphabet Dice: My daughter was playing with my husbands DnD dice and I thought it would be fun to make a set for her to play with! I thought she would have more interest in a set of dice with letters and pictures on them rather than normal dots, so this will show …",https://content.instructables.com/F8L/AX44/K9N91XV3/F8LAX44K9N91XV3.jpg?auto=webp&frame=1&width=2100,"Literacy, Games","Fine motor, Letter recognition","Wooden cubes or cardboard templates, markers",1. Take six small wooden cubes or fold cardstock into cubes. 2. Write one letter of the alphabet on each side. 3. Create enough dice to cover the whole alphabet. 4. Roll the dice and try to build words with the letters that land face-up.,,,
https://www.instructables.com/No-More-Tears-Watercolor-Crayon-Resist/,No More Tears Watercolor: Crayon Resist : 7 Steps (with Pictures) - Instructables,"No More Tears Watercolor: Crayon Resist: If you've ever given a young child a set of watercolors, you know that they aren't as simple to work with as the craft aisle may have you believe. Watercolors are on just about every elementary student's school supply list, but every time they paint…",https://content.instructables.com/F8X/UHBW/IDQBS9Y9/F8XUHBWIDQBS9Y9.jpg?auto=webp&frame=1,"Art, Science","Chemistry, Hydrophobicity","White crayons, watercolor paper, watercolor paint, brushes","1. Draw a ""hidden"" picture or message on white paper using a white crayon (it will be hard to see). 2. Paint over the entire paper with watercolors. 3. The wax from the crayon will ""resist"" the water-based paint, causing your drawing to pop out.",,,
